city,date,year,month,day,day_of_year,tmax,tmin,humidity,precipitation,pressure,wind_speed
Hyderabad,2014-12-31,2014,12,31,365,27.09,15.02,60.7,0.0,947.7,8.3
Hyderabad,2015-01-01,2015,1,1,1,26.24,12.87,53.9,0.0,949.4,11.9
Hyderabad,2015-01-02,2015,1,2,2,25.47,16.38,59.6,2.75,948.1,11.0
Hyderabad,2015-01-03,2015,1,3,3,26.78,17.33,68.4,0.0,949.1,10.4
Hyderabad,2015-01-04,2015,1,4,4,24.26,14.72,59.1,0.0,948.1,11.0
Hyderabad,2015-01-05,2015,1,5,5,26.26,15.05,53.5,0.0,946.3,10.2
Hyderabad,2015-01-06,2015,1,6,6,27.92,15.59,61.3,0.0,944.9,13.2
Hyderabad,2015-01-07,2015,1,7,7,22.87,14.98,70.9,10.46,946.9,13.3
Hyderabad,2015-01-08,2015,1,8,8,27.0,15.92,54.0,0.0,952.5,10.1
Hyderabad,2015-01-09,2015,1,9,9,24.77,16.25,58.2,0.0,944.6,13.3
Hyderabad,2015-01-10,2015,1,10,10,26.6,15.6,59.9,0.0,946.8,14.6
Hyderabad,2015-01-11,2015,1,11,11,27.29,13.68,58.6,0.0,947.6,12.4
Hyderabad,2015-01-12,2015,1,12,12,21.46,15.32,58.1,0.0,944.1,14.8
Hyderabad,2015-01-13,2015,1,13,13,26.15,16.52,64.9,0.0,943.1,11.0
Hyderabad,2015-01-14,2015,1,14,14,28.3,15.83,57.3,0.0,948.6,11.4
Hyderabad,2015-01-15,2015,1,15,15,26.75,16.28,65.5,0.0,950.9,9.3
Hyderabad,2015-01-16,2015,1,16,16,27.27,17.5,55.0,0.0,946.5,11.5
Hyderabad,2015-01-17,2015,1,17,17,27.71,17.42,55.6,0.0,948.4,7.3
Hyderabad,2015-01-18,2015,1,18,18,25.98,15.87,64.5,0.0,947.6,13.7
Hyderabad,2015-01-19,2015,1,19,19,29.31,15.7,55.5,0.0,946.5,11.2
Hyderabad,2015-01-20,2015,1,20,20,26.45,13.47,59.8,0.0,945.2,4.9
Hyderabad,2015-01-21,2015,1,21,21,24.33,14.25,64.9,0.0,942.9,12.3
Hyderabad,2015-01-22,2015,1,22,22,26.8,15.5,57.7,0.0,946.0,9.9
Hyderabad,2015-01-23,2015,1,23,23,25.32,14.83,55.1,0.0,948.9,12.5
Hyderabad,2015-01-24,2015,1,24,24,26.71,15.53,62.3,0.0,948.2,11.1
Hyderabad,2015-01-25,2015,1,25,25,29.48,15.05,62.3,0.0,949.4,12.0
Hyderabad,2015-01-26,2015,1,26,26,25.37,17.82,55.1,0.0,946.3,10.6
Hyderabad,2015-01-27,2015,1,27,27,26.38,15.42,61.2,0.0,951.3,12.2
Hyderabad,2015-01-28,2015,1,28,28,26.8,14.96,68.6,0.0,950.1,10.6
Hyderabad,2015-01-29,2015,1,29,29,26.01,14.72,58.8,0.0,945.8,13.5
Hyderabad,2015-01-30,2015,1,30,30,28.96,17.0,57.7,0.0,952.6,14.0
Hyderabad,2015-01-31,2015,1,31,31,28.45,17.23,65.5,0.0,944.1,11.4
Hyderabad,2015-02-01,2015,2,1,32,27.28,16.48,60.0,0.0,943.2,15.5
Hyderabad,2015-02-02,2015,2,2,33,27.01,15.39,62.6,0.0,942.2,11.1
Hyderabad,2015-02-03,2015,2,3,34,27.16,17.21,58.7,0.0,951.6,7.9
Hyderabad,2015-02-04,2015,2,4,35,30.17,18.02,59.3,0.0,949.5,8.5
Hyderabad,2015-02-05,2015,2,5,36,29.33,16.97,53.9,0.0,950.4,11.9
Hyderabad,2015-02-06,2015,2,6,37,31.21,17.14,58.5,0.0,945.3,17.0
Hyderabad,2015-02-07,2015,2,7,38,29.25,15.99,60.2,0.0,950.4,13.3
Hyderabad,2015-02-08,2015,2,8,39,29.68,15.62,41.4,2.99,953.5,10.5
Hyderabad,2015-02-09,2015,2,9,40,27.98,16.89,57.8,0.0,950.0,12.9
Hyderabad,2015-02-10,2015,2,10,41,29.75,18.38,59.1,0.0,945.4,14.4
Hyderabad,2015-02-11,2015,2,11,42,30.19,16.95,53.2,0.0,955.5,12.7
Hyderabad,2015-02-12,2015,2,12,43,28.67,16.25,60.2,0.0,944.7,10.1
Hyderabad,2015-02-13,2015,2,13,44,30.89,17.45,54.6,0.0,943.2,7.7
Hyderabad,2015-02-14,2015,2,14,45,29.96,15.15,56.8,0.0,946.2,11.3
Hyderabad,2015-02-15,2015,2,15,46,29.04,17.24,51.1,0.0,946.3,8.3
Hyderabad,2015-02-16,2015,2,16,47,29.49,16.83,59.0,0.0,948.0,9.6
Hyderabad,2015-02-17,2015,2,17,48,29.55,16.55,50.2,0.73,946.7,13.4
Hyderabad,2015-02-18,2015,2,18,49,31.28,18.43,61.1,0.0,949.3,12.9
Hyderabad,2015-02-19,2015,2,19,50,29.47,15.28,62.9,3.74,946.6,11.4
Hyderabad,2015-02-20,2015,2,20,51,28.65,20.9,57.1,0.0,951.7,11.2
Hyderabad,2015-02-21,2015,2,21,52,30.68,17.69,54.4,0.0,944.0,10.9
Hyderabad,2015-02-22,2015,2,22,53,30.0,15.32,56.7,0.0,950.2,12.4
Hyderabad,2015-02-23,2015,2,23,54,31.98,19.64,61.0,0.0,942.8,10.2
Hyderabad,2015-02-24,2015,2,24,55,32.93,18.66,52.7,0.0,944.7,10.2
Hyderabad,2015-02-25,2015,2,25,56,32.13,19.6,68.7,0.0,942.6,12.3
Hyderabad,2015-02-26,2015,2,26,57,28.16,16.57,55.5,0.0,951.4,9.8
Hyderabad,2015-02-27,2015,2,27,58,30.09,18.19,57.0,0.0,952.9,11.8
Hyderabad,2015-02-28,2015,2,28,59,31.97,16.93,58.3,0.0,950.8,10.0
Hyderabad,2015-03-01,2015,3,1,60,31.63,18.02,61.0,0.0,946.9,14.5
Hyderabad,2015-03-02,2015,3,2,61,30.26,19.76,57.7,2.4,950.4,9.8
Hyderabad,2015-03-03,2015,3,3,62,32.15,18.08,65.4,0.0,946.8,13.0
Hyderabad,2015-03-04,2015,3,4,63,30.75,20.59,59.0,0.0,946.3,8.4
Hyderabad,2015-03-05,2015,3,5,64,31.74,17.81,60.7,0.0,950.3,11.0
Hyderabad,2015-03-06,2015,3,6,65,32.48,20.06,57.2,0.0,949.6,11.7
Hyderabad,2015-03-07,2015,3,7,66,32.06,20.34,53.8,0.0,943.7,9.8
Hyderabad,2015-03-08,2015,3,8,67,29.91,20.29,59.1,0.0,942.4,13.3
Hyderabad,2015-03-09,2015,3,9,68,30.13,19.68,57.1,0.0,945.6,6.9
Hyderabad,2015-03-10,2015,3,10,69,28.83,20.72,62.1,0.0,951.7,8.3
Hyderabad,2015-03-11,2015,3,11,70,31.85,19.59,62.3,0.0,947.6,10.2
Hyderabad,2015-03-12,2015,3,12,71,34.05,18.46,48.8,0.0,947.2,11.4
Hyderabad,2015-03-13,2015,3,13,72,33.02,21.31,63.1,0.0,946.8,12.6
Hyderabad,2015-03-14,2015,3,14,73,30.14,19.03,58.8,1.64,947.0,11.0
Hyderabad,2015-03-15,2015,3,15,74,32.43,18.22,52.7,10.25,948.8,10.7
Hyderabad,2015-03-16,2015,3,16,75,33.26,19.46,52.6,0.0,950.1,12.0
Hyderabad,2015-03-17,2015,3,17,76,34.42,20.19,62.6,0.0,949.0,8.8
Hyderabad,2015-03-18,2015,3,18,77,36.74,18.29,52.5,0.0,945.5,13.6
Hyderabad,2015-03-19,2015,3,19,78,30.46,19.2,54.1,0.0,945.5,6.8
Hyderabad,2015-03-20,2015,3,20,79,32.57,20.54,47.1,0.0,948.9,13.6
Hyderabad,2015-03-21,2015,3,21,80,34.21,17.68,57.7,0.0,947.2,10.0
Hyderabad,2015-03-22,2015,3,22,81,32.01,22.35,53.9,0.0,946.3,12.0
Hyderabad,2015-03-23,2015,3,23,82,32.13,20.49,61.4,0.0,945.5,13.4
Hyderabad,2015-03-24,2015,3,24,83,31.75,21.3,44.9,0.0,948.9,12.3
Hyderabad,2015-03-25,2015,3,25,84,34.2,20.24,59.9,0.0,940.4,11.6
Hyderabad,2015-03-26,2015,3,26,85,32.51,21.64,61.1,0.0,945.8,11.8
Hyderabad,2015-03-27,2015,3,27,86,34.4,21.81,62.3,0.0,941.8,10.4
Hyderabad,2015-03-28,2015,3,28,87,33.65,20.8,41.5,0.0,944.6,11.8
Hyderabad,2015-03-29,2015,3,29,88,31.13,19.0,58.5,0.0,945.0,10.2
Hyderabad,2015-03-30,2015,3,30,89,34.54,19.73,53.1,0.0,946.4,9.7
Hyderabad,2015-03-31,2015,3,31,90,35.43,20.43,52.5,0.0,949.1,11.7
Hyderabad,2015-04-01,2015,4,1,91,32.8,22.52,54.5,0.0,945.0,11.0
Hyderabad,2015-04-02,2015,4,2,92,33.61,21.33,63.1,0.0,951.3,14.6
Hyderabad,2015-04-03,2015,4,3,93,35.06,21.29,58.6,0.0,945.6,12.8
Hyderabad,2015-04-04,2015,4,4,94,37.56,20.23,64.1,0.0,949.7,11.8
Hyderabad,2015-04-05,2015,4,5,95,35.37,23.35,49.2,0.0,945.2,10.2
Hyderabad,2015-04-06,2015,4,6,96,31.23,20.24,46.1,0.0,944.5,13.4
Hyderabad,2015-04-07,2015,4,7,97,33.44,19.31,45.9,0.0,951.7,6.7
Hyderabad,2015-04-08,2015,4,8,98,33.8,22.5,54.1,0.0,943.8,8.4
Hyderabad,2015-04-09,2015,4,9,99,36.12,20.26,54.8,0.0,949.3,11.4
Hyderabad,2015-04-10,2015,4,10,100,34.91,20.89,59.3,0.0,952.1,10.0
Hyderabad,2015-04-11,2015,4,11,101,33.98,23.15,56.3,0.0,941.9,15.4
Hyderabad,2015-04-12,2015,4,12,102,36.52,23.61,56.1,1.04,942.8,13.4
Hyderabad,2015-04-13,2015,4,13,103,34.75,20.34,51.4,0.0,948.3,13.8
Hyderabad,2015-04-14,2015,4,14,104,34.2,21.83,51.8,0.0,948.4,12.7
Hyderabad,2015-04-15,2015,4,15,105,36.48,23.25,55.0,0.14,953.5,7.1
Hyderabad,2015-04-16,2015,4,16,106,30.75,22.79,45.8,0.0,948.0,13.9
Hyderabad,2015-04-17,2015,4,17,107,34.95,21.38,50.6,0.0,950.2,10.4
Hyderabad,2015-04-18,2015,4,18,108,37.65,23.53,55.8,0.0,946.4,12.7
Hyderabad,2015-04-19,2015,4,19,109,39.06,22.37,54.7,0.0,949.8,14.1
Hyderabad,2015-04-20,2015,4,20,110,39.59,22.64,53.8,0.0,944.2,9.1
Hyderabad,2015-04-21,2015,4,21,111,37.3,22.24,40.4,0.0,954.0,10.9
Hyderabad,2015-04-22,2015,4,22,112,35.95,22.28,45.3,0.0,945.7,9.7
Hyderabad,2015-04-23,2015,4,23,113,36.74,21.51,55.0,0.0,948.3,7.3
Hyderabad,2015-04-24,2015,4,24,114,37.82,24.26,60.9,0.0,949.6,10.3
Hyderabad,2015-04-25,2015,4,25,115,40.28,24.27,44.7,0.0,945.9,10.8
Hyderabad,2015-04-26,2015,4,26,116,38.27,22.74,57.6,0.0,945.3,7.6
Hyderabad,2015-04-27,2015,4,27,117,37.22,22.56,52.6,0.0,943.8,17.6
Hyderabad,2015-04-28,2015,4,28,118,39.55,23.53,46.3,0.0,946.9,11.2
Hyderabad,2015-04-29,2015,4,29,119,36.83,25.22,54.0,0.0,945.1,9.8
Hyderabad,2015-04-30,2015,4,30,120,39.59,23.63,50.4,1.82,949.2,11.7
Hyderabad,2015-05-01,2015,5,1,121,36.07,22.3,46.5,0.0,949.3,13.2
Hyderabad,2015-05-02,2015,5,2,122,38.59,24.28,52.6,0.0,945.5,10.0
Hyderabad,2015-05-03,2015,5,3,123,38.04,25.49,59.5,0.0,948.8,13.0
Hyderabad,2015-05-04,2015,5,4,124,34.81,20.73,52.5,0.0,949.7,14.3
Hyderabad,2015-05-05,2015,5,5,125,39.12,23.42,48.1,6.45,950.9,8.6
Hyderabad,2015-05-06,2015,5,6,126,34.23,25.76,56.2,0.0,944.5,9.9
Hyderabad,2015-05-07,2015,5,7,127,36.39,23.0,47.0,0.0,946.3,9.6
Hyderabad,2015-05-08,2015,5,8,128,36.66,24.03,56.9,0.0,947.8,9.6
Hyderabad,2015-05-09,2015,5,9,129,37.72,23.27,55.2,0.0,947.6,13.3
Hyderabad,2015-05-10,2015,5,10,130,38.28,22.6,52.0,0.41,947.9,9.4
Hyderabad,2015-05-11,2015,5,11,131,35.88,24.9,52.4,0.0,943.5,11.7
Hyderabad,2015-05-12,2015,5,12,132,40.61,23.42,42.8,0.0,952.6,10.7
Hyderabad,2015-05-13,2015,5,13,133,40.34,21.35,51.0,0.0,950.8,8.4
Hyderabad,2015-05-14,2015,5,14,134,38.24,24.55,47.7,0.0,948.2,8.9
Hyderabad,2015-05-15,2015,5,15,135,39.09,24.44,40.3,0.0,945.6,8.5
Hyderabad,2015-05-16,2015,5,16,136,37.98,24.57,45.1,0.0,943.4,8.1
Hyderabad,2015-05-17,2015,5,17,137,39.91,23.31,43.9,0.0,946.4,14.9
Hyderabad,2015-05-18,2015,5,18,138,38.62,23.13,54.1,0.0,949.2,10.4
Hyderabad,2015-05-19,2015,5,19,139,37.91,23.53,43.4,0.0,948.2,8.4
Hyderabad,2015-05-20,2015,5,20,140,41.14,22.32,38.7,0.0,949.4,12.5
Hyderabad,2015-05-21,2015,5,21,141,38.57,24.35,47.6,0.0,945.5,13.1
Hyderabad,2015-05-22,2015,5,22,142,40.65,24.5,53.2,0.0,948.8,10.0
Hyderabad,2015-05-23,2015,5,23,143,42.92,24.41,46.5,0.0,952.5,10.5
Hyderabad,2015-05-24,2015,5,24,144,39.71,24.76,45.2,0.0,946.9,10.3
Hyderabad,2015-05-25,2015,5,25,145,39.3,25.35,56.6,1.31,950.1,11.0
Hyderabad,2015-05-26,2015,5,26,146,40.56,23.46,45.9,0.0,949.9,11.0
Hyderabad,2015-05-27,2015,5,27,147,41.78,24.67,43.2,0.0,948.3,9.4
Hyderabad,2015-05-28,2015,5,28,148,39.71,26.72,59.9,0.0,943.6,9.4
Hyderabad,2015-05-29,2015,5,29,149,41.79,23.76,49.1,0.0,947.1,14.2
Hyderabad,2015-05-30,2015,5,30,150,38.47,24.59,58.3,0.0,950.8,11.9
Hyderabad,2015-05-31,2015,5,31,151,38.34,25.38,48.1,0.0,942.5,10.3
Hyderabad,2015-06-01,2015,6,1,152,36.87,25.88,70.5,0.68,948.4,14.0
Hyderabad,2015-06-02,2015,6,2,153,37.96,24.28,77.7,14.27,942.7,11.8
Hyderabad,2015-06-03,2015,6,3,154,38.18,23.57,71.5,10.18,944.7,15.6
Hyderabad,2015-06-04,2015,6,4,155,42.93,24.86,75.1,6.84,940.5,15.0
Hyderabad,2015-06-05,2015,6,5,156,39.76,22.84,74.4,0.0,945.6,13.8
Hyderabad,2015-06-06,2015,6,6,157,41.26,23.81,62.4,0.0,943.5,15.5
Hyderabad,2015-06-07,2015,6,7,158,40.16,23.83,77.8,0.0,948.2,16.6
Hyderabad,2015-06-08,2015,6,8,159,40.44,24.76,69.3,4.25,946.8,20.2
Hyderabad,2015-06-09,2015,6,9,160,39.62,28.95,74.1,27.29,946.6,14.4
Hyderabad,2015-06-10,2015,6,10,161,39.58,22.74,70.5,3.0,942.6,13.8
Hyderabad,2015-06-11,2015,6,11,162,35.84,24.87,69.3,4.11,943.9,16.8
Hyderabad,2015-06-12,2015,6,12,163,39.05,25.5,74.6,28.59,942.3,13.7
Hyderabad,2015-06-13,2015,6,13,164,38.2,25.64,68.3,9.88,945.3,17.5
Hyderabad,2015-06-14,2015,6,14,165,38.74,24.48,72.9,1.94,943.9,13.6
Hyderabad,2015-06-15,2015,6,15,166,38.51,24.24,77.2,1.87,947.0,16.0
Hyderabad,2015-06-16,2015,6,16,167,39.38,24.97,65.5,0.0,941.4,12.1
Hyderabad,2015-06-17,2015,6,17,168,41.31,24.83,68.7,15.15,945.2,18.9
Hyderabad,2015-06-18,2015,6,18,169,39.67,24.58,78.2,12.25,943.4,17.6
Hyderabad,2015-06-19,2015,6,19,170,39.29,26.18,67.3,9.54,944.7,16.2
Hyderabad,2015-06-20,2015,6,20,171,38.64,25.13,83.4,17.36,941.9,18.4
Hyderabad,2015-06-21,2015,6,21,172,40.52,24.49,70.6,15.36,947.7,13.9
Hyderabad,2015-06-22,2015,6,22,173,40.74,24.97,76.0,16.16,944.8,13.6
Hyderabad,2015-06-23,2015,6,23,174,38.66,25.65,64.6,0.0,945.5,15.1
Hyderabad,2015-06-24,2015,6,24,175,38.41,26.48,74.1,15.26,946.0,15.6
Hyderabad,2015-06-25,2015,6,25,176,41.85,25.27,78.5,0.14,939.7,12.4
Hyderabad,2015-06-26,2015,6,26,177,39.34,25.77,73.6,0.0,944.3,16.1
Hyderabad,2015-06-27,2015,6,27,178,42.07,25.13,66.4,4.75,944.3,14.0
Hyderabad,2015-06-28,2015,6,28,179,39.76,24.06,63.4,0.0,943.6,13.0
Hyderabad,2015-06-29,2015,6,29,180,41.16,25.8,75.1,0.0,941.6,14.9
Hyderabad,2015-06-30,2015,6,30,181,41.56,26.43,70.7,32.48,947.0,15.5
Hyderabad,2015-07-01,2015,7,1,182,41.51,23.91,70.7,19.54,945.0,16.9
Hyderabad,2015-07-02,2015,7,2,183,41.39,24.1,72.0,0.0,947.9,15.3
Hyderabad,2015-07-03,2015,7,3,184,39.93,24.12,72.8,8.47,946.1,15.0
Hyderabad,2015-07-04,2015,7,4,185,40.17,26.77,65.6,7.03,943.8,16.2
Hyderabad,2015-07-05,2015,7,5,186,40.55,24.47,72.9,15.77,944.5,15.4
Hyderabad,2015-07-06,2015,7,6,187,42.53,25.59,75.5,0.0,944.4,14.2
Hyderabad,2015-07-07,2015,7,7,188,38.04,24.95,72.8,4.48,947.9,16.7
Hyderabad,2015-07-08,2015,7,8,189,39.68,23.98,69.9,0.0,942.7,14.1
Hyderabad,2015-07-09,2015,7,9,190,38.38,26.4,74.3,0.0,942.1,15.6
Hyderabad,2015-07-10,2015,7,10,191,42.56,26.63,73.2,38.21,945.6,14.6
Hyderabad,2015-07-11,2015,7,11,192,38.47,27.4,67.4,9.64,943.4,15.8
Hyderabad,2015-07-12,2015,7,12,193,38.81,23.82,75.0,3.08,946.0,13.3
Hyderabad,2015-07-13,2015,7,13,194,37.93,23.43,68.1,0.0,943.7,14.9
Hyderabad,2015-07-14,2015,7,14,195,40.22,23.15,65.4,0.0,948.3,17.8
Hyderabad,2015-07-15,2015,7,15,196,39.55,23.21,72.9,10.71,945.9,17.3
Hyderabad,2015-07-16,2015,7,16,197,40.49,25.61,72.5,0.0,948.0,12.2
Hyderabad,2015-07-17,2015,7,17,198,40.68,23.42,76.8,0.0,947.2,14.9
Hyderabad,2015-07-18,2015,7,18,199,38.93,24.0,74.2,0.0,940.8,12.2
Hyderabad,2015-07-19,2015,7,19,200,37.34,25.94,61.1,0.0,946.1,18.6
Hyderabad,2015-07-20,2015,7,20,201,38.04,22.77,71.1,0.0,946.3,14.3
Hyderabad,2015-07-21,2015,7,21,202,39.26,25.62,69.3,22.13,947.7,17.7
Hyderabad,2015-07-22,2015,7,22,203,40.06,24.63,79.5,11.43,945.6,17.5
Hyderabad,2015-07-23,2015,7,23,204,40.56,23.84,77.1,3.87,946.2,16.7
Hyderabad,2015-07-24,2015,7,24,205,38.16,22.79,76.7,13.88,940.3,16.5
Hyderabad,2015-07-25,2015,7,25,206,38.71,26.2,77.8,28.36,944.5,18.3
Hyderabad,2015-07-26,2015,7,26,207,36.05,24.01,69.6,0.97,938.9,15.1
Hyderabad,2015-07-27,2015,7,27,208,40.51,24.34,73.6,3.71,944.6,16.7
Hyderabad,2015-07-28,2015,7,28,209,39.61,24.11,68.2,3.23,943.4,14.3
Hyderabad,2015-07-29,2015,7,29,210,39.43,24.08,73.7,0.38,939.5,17.5
Hyderabad,2015-07-30,2015,7,30,211,39.13,24.12,75.7,0.0,950.1,18.5
Hyderabad,2015-07-31,2015,7,31,212,37.85,22.6,72.6,13.06,941.3,17.2
Hyderabad,2015-08-01,2015,8,1,213,38.6,24.88,72.7,0.0,946.1,17.3
Hyderabad,2015-08-02,2015,8,2,214,36.28,23.74,69.1,0.0,947.4,17.6
Hyderabad,2015-08-03,2015,8,3,215,39.45,24.07,64.2,0.0,944.3,17.8
Hyderabad,2015-08-04,2015,8,4,216,38.6,23.8,67.4,0.0,944.1,17.6
Hyderabad,2015-08-05,2015,8,5,217,35.43,22.62,63.4,0.0,938.2,18.9
Hyderabad,2015-08-06,2015,8,6,218,35.57,23.58,70.4,11.22,943.0,11.5
Hyderabad,2015-08-07,2015,8,7,219,38.74,24.72,71.4,3.02,945.2,17.1
Hyderabad,2015-08-08,2015,8,8,220,36.28,23.3,82.4,10.05,953.4,16.7
Hyderabad,2015-08-09,2015,8,9,221,36.47,23.24,63.2,13.04,942.5,13.2
Hyderabad,2015-08-10,2015,8,10,222,39.03,25.94,74.5,12.19,946.4,18.3
Hyderabad,2015-08-11,2015,8,11,223,36.76,22.09,71.3,0.0,946.1,13.5
Hyderabad,2015-08-12,2015,8,12,224,37.88,24.08,73.3,6.18,945.3,14.9
Hyderabad,2015-08-13,2015,8,13,225,39.76,24.8,62.7,4.92,944.2,15.7
Hyderabad,2015-08-14,2015,8,14,226,36.05,21.93,67.0,0.0,944.8,18.5
Hyderabad,2015-08-15,2015,8,15,227,36.66,23.34,68.5,0.0,943.5,17.5
Hyderabad,2015-08-16,2015,8,16,228,38.64,22.82,77.6,0.0,942.8,14.6
Hyderabad,2015-08-17,2015,8,17,229,38.48,20.14,75.6,0.0,945.6,13.9
Hyderabad,2015-08-18,2015,8,18,230,35.07,24.08,71.3,0.79,948.6,17.3
Hyderabad,2015-08-19,2015,8,19,231,37.23,22.42,71.2,0.0,951.0,14.2
Hyderabad,2015-08-20,2015,8,20,232,35.29,22.82,71.7,24.87,943.4,13.5
Hyderabad,2015-08-21,2015,8,21,233,40.03,20.74,88.1,10.33,947.0,17.1
Hyderabad,2015-08-22,2015,8,22,234,34.09,22.25,78.1,0.0,943.9,17.1
Hyderabad,2015-08-23,2015,8,23,235,34.3,23.96,76.2,0.0,942.5,15.1
Hyderabad,2015-08-24,2015,8,24,236,34.94,22.92,76.0,0.0,945.0,17.8
Hyderabad,2015-08-25,2015,8,25,237,37.46,20.63,78.7,8.7,948.1,16.5
Hyderabad,2015-08-26,2015,8,26,238,34.62,20.5,72.2,0.0,948.3,17.1
Hyderabad,2015-08-27,2015,8,27,239,37.63,21.68,75.3,5.66,941.7,14.5
Hyderabad,2015-08-28,2015,8,28,240,34.59,23.45,72.4,0.0,942.0,18.1
Hyderabad,2015-08-29,2015,8,29,241,37.22,21.47,73.3,0.0,943.0,15.4
Hyderabad,2015-08-30,2015,8,30,242,37.88,21.28,78.0,39.87,941.9,14.8
Hyderabad,2015-08-31,2015,8,31,243,36.34,21.82,71.7,0.0,949.4,14.9
Hyderabad,2015-09-01,2015,9,1,244,35.75,22.37,74.2,17.83,941.7,15.5
Hyderabad,2015-09-02,2015,9,2,245,35.84,22.81,84.7,0.0,946.9,16.8
Hyderabad,2015-09-03,2015,9,3,246,34.04,22.48,75.7,2.12,945.6,14.2
Hyderabad,2015-09-04,2015,9,4,247,35.4,21.05,65.8,0.0,947.7,16.4
Hyderabad,2015-09-05,2015,9,5,248,34.57,22.03,77.3,17.67,941.8,14.3
Hyderabad,2015-09-06,2015,9,6,249,38.68,20.08,79.2,3.12,941.7,13.6
Hyderabad,2015-09-07,2015,9,7,250,32.17,19.42,72.5,0.0,946.2,17.3
Hyderabad,2015-09-08,2015,9,8,251,33.97,18.45,73.4,0.0,943.0,14.6
Hyderabad,2015-09-09,2015,9,9,252,35.69,20.88,69.5,0.0,947.2,18.6
Hyderabad,2015-09-10,2015,9,10,253,35.09,20.36,72.8,43.2,938.5,14.2
Hyderabad,2015-09-11,2015,9,11,254,35.34,20.65,76.9,2.16,946.2,15.9
Hyderabad,2015-09-12,2015,9,12,255,36.66,20.03,74.6,5.05,945.6,16.6
Hyderabad,2015-09-13,2015,9,13,256,35.12,21.33,78.1,3.98,944.3,18.7
Hyderabad,2015-09-14,2015,9,14,257,34.84,19.03,77.1,17.88,952.6,18.1
Hyderabad,2015-09-15,2015,9,15,258,33.96,19.73,76.7,16.77,946.2,14.4
Hyderabad,2015-09-16,2015,9,16,259,31.83,19.5,70.3,0.0,945.3,14.4
Hyderabad,2015-09-17,2015,9,17,260,33.7,22.03,73.2,0.0,946.1,13.4
Hyderabad,2015-09-18,2015,9,18,261,34.25,22.48,71.6,34.13,949.1,16.8
Hyderabad,2015-09-19,2015,9,19,262,30.86,19.18,75.5,0.0,946.9,18.0
Hyderabad,2015-09-20,2015,9,20,263,32.41,18.77,75.7,0.0,942.0,13.5
Hyderabad,2015-09-21,2015,9,21,264,33.09,20.75,70.2,0.0,944.3,17.5
Hyderabad,2015-09-22,2015,9,22,265,34.24,21.01,81.6,0.0,944.6,16.2
Hyderabad,2015-09-23,2015,9,23,266,32.4,20.64,76.6,2.53,938.5,15.5
Hyderabad,2015-09-24,2015,9,24,267,34.05,20.72,73.8,0.0,947.0,14.9
Hyderabad,2015-09-25,2015,9,25,268,31.26,22.02,80.9,2.94,949.6,15.5
Hyderabad,2015-09-26,2015,9,26,269,32.74,20.33,71.5,0.0,949.6,17.2
Hyderabad,2015-09-27,2015,9,27,270,31.72,17.98,76.3,0.0,944.4,14.6
Hyderabad,2015-09-28,2015,9,28,271,29.41,19.24,72.2,1.33,943.8,15.5
Hyderabad,2015-09-29,2015,9,29,272,29.82,18.45,80.7,0.0,948.6,15.3
Hyderabad,2015-09-30,2015,9,30,273,30.29,18.14,77.8,0.31,947.4,14.3
Hyderabad,2015-10-01,2015,10,1,274,33.38,18.76,53.3,0.0,947.1,6.8
Hyderabad,2015-10-02,2015,10,2,275,32.56,19.8,55.5,0.0,943.3,11.0
Hyderabad,2015-10-03,2015,10,3,276,30.53,20.49,56.2,0.0,947.9,9.7
Hyderabad,2015-10-04,2015,10,4,277,29.6,21.82,54.2,0.0,946.4,10.5
Hyderabad,2015-10-05,2015,10,5,278,28.26,19.32,55.9,0.0,946.7,8.9
Hyderabad,2015-10-06,2015,10,6,279,27.27,18.99,56.2,0.0,951.5,12.9
Hyderabad,2015-10-07,2015,10,7,280,30.99,19.07,61.0,0.0,942.9,12.0
Hyderabad,2015-10-08,2015,10,8,281,33.07,20.5,63.2,2.44,947.9,9.7
Hyderabad,2015-10-09,2015,10,9,282,28.89,19.0,55.7,0.0,946.8,10.9
Hyderabad,2015-10-10,2015,10,10,283,31.65,19.63,57.6,0.0,951.6,13.3
Hyderabad,2015-10-11,2015,10,11,284,29.84,18.29,56.3,0.0,948.4,9.4
Hyderabad,2015-10-12,2015,10,12,285,29.63,16.3,60.9,4.26,942.4,14.3
Hyderabad,2015-10-13,2015,10,13,286,29.37,18.18,63.2,0.0,946.5,10.7
Hyderabad,2015-10-14,2015,10,14,287,29.55,18.88,61.8,0.0,949.0,10.7
Hyderabad,2015-10-15,2015,10,15,288,27.82,16.67,66.4,0.0,945.9,11.9
Hyderabad,2015-10-16,2015,10,16,289,32.33,18.35,54.2,0.0,954.2,10.2
Hyderabad,2015-10-17,2015,10,17,290,30.63,16.45,61.2,0.0,949.0,14.2
Hyderabad,2015-10-18,2015,10,18,291,28.5,17.88,59.1,0.0,949.9,11.1
Hyderabad,2015-10-19,2015,10,19,292,30.54,16.97,60.5,0.0,950.6,13.9
Hyderabad,2015-10-20,2015,10,20,293,29.87,15.82,54.8,0.0,951.0,9.3
Hyderabad,2015-10-21,2015,10,21,294,29.8,17.29,51.2,0.0,949.7,10.1
Hyderabad,2015-10-22,2015,10,22,295,31.4,17.14,42.9,0.0,945.1,10.8
